model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.meta.NQ1k.02.r16,M12.meta.NQ1k.02.r16,M12,true,,NQ1k,02,r16,sft_xml,0.37668891860254156,0.5110286485474065,0.30665195428725306,0.0017391588488958009,0.15936540468802632,0.1901796763688797,0.026102303945445455,0.1424401295200449,0.08749642068081456,0.020802156713875728,0.0823471756994395,0.09579746959504824
M12.meta.NQ1k.02.r8,M12.meta.NQ1k.02.r8,M12,true,,NQ1k,02,r8,sft_xml,0.3781599204682704,0.5179005285853859,0.30635717923536243,0.0013819398930857165,0.16283107868320687,0.1907294466801153,0.02434755974804132,0.13363270892926182,0.08651021243810149,0.014713848624779065,0.0802120357070402,0.08502530341749998
M12.meta.NQ1k.03.r16,M12.meta.NQ1k.03.r16,M12,true,,NQ1k,03,r16,sft_xml,0.4035669878218909,0.5517339056018014,0.32826451085648445,0.0027477471242348898,0.20122850069860507,0.2000266477797829,0.03405942340991907,0.1548348153652538,0.10910502430357034,0.024785821883601417,0.10087062125555235,0.09344087764661817
M12.meta.NQ1k.03.r8,M12.meta.NQ1k.03.r8,M12,true,,NQ1k,03,r8,sft_xml,0.4027707518646552,0.5468886996964989,0.32870819293103126,0.0023748557989636127,0.20132507539636818,0.20049207436737063,0.03438289261886868,0.15283267169975434,0.10864961141497052,0.021914210251840816,0.0994207649173396,0.09222535250098829
M12.meta.NQ2k.01.r16,M12.meta.NQ2k.01.r16,M12,true,,NQ2k,01,r16,sft_xml,0.390250933057857,0.5335559657534713,0.31655659868657215,0.002420137974731161,0.19618596231648558,0.20116042224530414,0.033789899692911234,0.14319646881967474,0.1018291093464723,0.02475877251277783,0.09660947214931372,0.09869920836198989
M12.meta.NQ2k.01.r8,M12.meta.NQ2k.01.r8,M12,true,,NQ2k,01,r8,sft_xml,0.39932642211704134,0.5466464122511306,0.32406341635955954,0.0025633337133094767,0.21192044101063676,0.20661378986682943,0.03964215108221137,0.15306857843886623,0.11306174491122244,0.02841027642034486,0.10548205707718923,0.09884028737321836
M12.meta.NQ2k.02.r16,M12.meta.NQ2k.02.r16,M12,true,,NQ2k,02,r16,sft_xml,0.36323218937939816,0.48482400281999094,0.29872475049030855,0.0009287783950196019,0.1176045675533602,0.18462648470994888,0.01883588124025509,0.13361629562050384,0.06461546631762917,0.01211877247166883,0.06299525028373591,0.09027718757757203
M12.meta.NQ2k.02.r8,M12.meta.NQ2k.02.r8,M12,true,,NQ2k,02,r8,sft_xml,0.36917234469884597,0.4966356797413256,0.30267248269896835,0.0010980037612904768,0.13717631105280362,0.18655813723088513,0.021610726035440845,0.1382052005791209,0.07413344742588267,0.013819975137352955,0.0719474660227234,0.09185795711672276
M12.meta.NQ2k.03.r16,M12.meta.NQ2k.03.r16,M12,true,,NQ2k,03,r16,sft_xml,0.392207903026035,0.5324756116987025,0.31948870720353517,0.0026491832485041954,0.16596974264635359,0.19599954570185105,0.029841688228038975,0.15234825227015028,0.09531722213107016,0.021868744233462342,0.08928466399474651,0.09865020797526755
M12.meta.NQ2k.03.r8,M12.meta.NQ2k.03.r8,M12,true,,NQ2k,03,r8,sft_xml,0.38487763384228235,0.5254796745267304,0.31228590236519865,0.002173356390780418,0.16526518518173697,0.19355531116845384,0.0269935940120657,0.14371286226295701,0.09160934186531293,0.020230872778314674,0.0859043801006263,0.0901090119567811
M12.meta.NQ4k.01.r16,M12.meta.NQ4k.01.r16,M12,true,,NQ4k,01,r16,sft_xml,0.3835257070619355,0.5304808567904826,0.308413676402104,0.0019401673855408386,0.17911054424808281,0.1959574901470845,0.029543416047408014,0.133559636487642,0.0950179624273805,0.020620319004430822,0.09106411482387923,0.09219115089073045
M12.meta.NQ4k.01.r8,M12.meta.NQ4k.01.r8,M12,true,,NQ4k,01,r8,sft_xml,0.3865918485248614,0.5335544075980876,0.31243936108343257,0.002294294203676573,0.1825960245211983,0.19570572954542292,0.031589728074489704,0.1427067877545905,0.10003349544668848,0.02275274515801018,0.09570883799445143,0.09813962396313455
M12.meta.NQ4k.02.r16,M12.meta.NQ4k.02.r16,M12,true,,NQ4k,02,r16,sft_xml,0.37748126666875753,0.5077431136332218,0.3086537281109852,0.001108827070745474,0.13759228645127153,0.1875529821920804,0.02272138743132921,0.1400445486438593,0.07884458464032258,0.014779767996873801,0.07591649197929512,0.09409545333821322
M12.meta.NQ4k.02.r8,M12.meta.NQ4k.02.r8,M12,true,,NQ4k,02,r8,sft_xml,0.37675117518541945,0.511338122985648,0.3066360584032611,0.0011055791180861123,0.13819670341654078,0.18640589247627962,0.020406264624355578,0.13758891349392338,0.07879403669848475,0.015262509016812871,0.07545266000210932,0.09057985242073516
M12.meta.NQ4k.03.r16,M12.meta.NQ4k.03.r16,M12,true,,NQ4k,03,r16,sft_xml,0.37920443235703233,0.51025283449101,0.3108771396508007,0.003032772099151025,0.16049810489034327,0.19466045191870338,0.027627315413024944,0.14981630330807905,0.0863187282945484,0.018208344690661092,0.082231829899098,0.10026814547421373
M12.meta.NQ4k.03.r8,M12.meta.NQ4k.03.r8,M12,true,,NQ4k,03,r8,sft_xml,0.37518666422217145,0.5113085791374903,0.3047221789382539,0.0027795177305768026,0.1644588601851559,0.19449022319134993,0.02772668112502884,0.1410822048295953,0.09080786525868155,0.018046618634041202,0.0860349698638797,0.09434253090563426
M13,M13,M13,true,,,,,base,0.49060442623852185,0.4197391818341969,0.6070148532870431,0.01486805806127739,0.4321659048626814,0.2870654999600632,0.08650136219917043,0.20803887183250613,0.14273588108780536,0.05345098924910829,0.10843323154941406,0.08512816569607855
M13,M13,M13,true,,,,,short_response,0.4933475905619327,0.42287353189111504,0.6110810513391435,0.014747482788710197,0.4111290192159705,0.2837656890243574,0.09207683872234952,0.21912137531905126,0.15050618379737968,0.05655841364588791,0.11351611580722094,0.09826636932992812
M9,M9,M9,false,,,,,base_p1,0.0698156659520647,0.0808474636115368,0.06666194924018667,0.0022093180877724816,0.026970944714499588,0.039190089331715874,0.009359378907363755,0.025653475024324794,0.01455095923314988,0.007067988331895502,0.01455095923314988,0.02079095945835324
M9,M9,M9,false,,,,,base_p2,0.47892068991871,0.5011210507191952,0.4745768852203897,0.04335805867719763,0.3108133051803345,0.27892479788474056,0.1436005978221223,0.2894462304759432,0.17419263836412144,0.08796857301004088,0.15472576410583894,0.18735235825241198
M9,M9,M9,false,,,,,base_p3,0.5550909912061391,0.5420717681353947,0.5873282859160466,0.048924331111737135,0.4381691860464555,0.32166722489188576,0.18353985193601066,0.34311037737766126,0.24260022148655663,0.11147732343283258,0.20326936017239514,0.19670419014532445
M9,M9,M9,false,,,,,base_p4,0.5465219326364169,0.5284036154267173,0.5859393697677169,0.04413277322577463,0.449309048343005,0.32147772069112807,0.18022449764500664,0.31582060980541915,0.21969303641376672,0.10100949535993319,0.18470085750434645,0.17794490054273107
M9,M9,M9,false,,,,,base_p5,0.5550909912061391,0.5420717681353947,0.5873282859160466,0.048924331111737135,0.4381691860464555,0.32166722489188576,0.18353985193601066,0.34311037737766126,0.24260022148655663,0.11147732343283258,0.20326936017239514,0.19670419014532445
M9,M9,M9,false,,,,,icl_p6,0.4015556573867798,0.5042438388995405,0.3447394035522293,0.005590589457778364,0.20584291348154196,0.2076438680515076,0.05235424607719984,0.17493272372094562,0.12157963025604214,0.0326971127730485,0.10264833445942204,0.09655444998281916
M9,M9,M9,false,,,,,icl_p7,0.36124200153650726,0.4124678148413604,0.3266228346517251,0.0037652850514260545,0.08237343690137236,0.19210747106158949,0.026098552667020977,0.28121245369729164,0.048724968615575806,0.010310683142129105,0.042882916318061765,0.16408813630677238
