model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.meta.NQ1k.02.r16,M12.meta.NQ1k.02.r16,M12,true,,NQ1k,02,r16,sft_xml,0.45201251723549585,0.5033042598854411,0.42258570478721097,0.022684088942695753,0.17086799755733814,0.22354079609555402,0.07494064795740167,0.2822860021995776,0.14141443346049884,0.046855644142874076,0.13504904092734113,0.24159107712991926
M12.meta.NQ1k.02.r8,M12.meta.NQ1k.02.r8,M12,true,,NQ1k,02,r8,sft_xml,0.44470773122527385,0.49861368374391035,0.4137331233783202,0.017108486049172374,0.1535337116173857,0.21991528718279493,0.06940145498495473,0.2752458221849109,0.12840186411923482,0.036583178726035864,0.12022351234100123,0.2295590352223303
M12.meta.NQ1k.03.r16,M12.meta.NQ1k.03.r16,M12,true,,NQ1k,03,r16,sft_xml,0.4771708290685307,0.5296577922322533,0.4478622800924561,0.025542370215890137,0.20543899189449985,0.23257034608365515,0.09570825733896658,0.31345606174002344,0.17239993317522959,0.059979185680668734,0.15641317055441162,0.2656238516253915
M12.meta.NQ1k.03.r8,M12.meta.NQ1k.03.r8,M12,true,,NQ1k,03,r8,sft_xml,0.4703951965678822,0.5218921861865303,0.4406003248962489,0.018477283883210783,0.20062623434783924,0.22427309516284943,0.08557372339099918,0.3093590539238611,0.16540993710794777,0.04226806924894521,0.14803329052428005,0.2571582692953378
M12.meta.NQ2k.01.r16,M12.meta.NQ2k.01.r16,M12,true,,NQ2k,01,r16,sft_xml,0.4588839265433225,0.520076294649731,0.4239852241494439,0.02081557382252101,0.20009732203230338,0.22524638265673824,0.08136267059063666,0.28612733249491545,0.15770083910660457,0.050341292501721674,0.14745069710962194,0.24775014107347956
M12.meta.NQ2k.01.r8,M12.meta.NQ2k.01.r8,M12,true,,NQ2k,01,r8,sft_xml,0.475543473796411,0.5322959631681442,0.4428551511331038,0.02410504589581825,0.2246769184944534,0.23742942464563277,0.09716102375584047,0.32199156308240034,0.18555465127974127,0.060661128328370485,0.17353156972175876,0.27565319296429036
M12.meta.NQ2k.02.r16,M12.meta.NQ2k.02.r16,M12,true,,NQ2k,02,r16,sft_xml,0.423463974757628,0.47793085087429393,0.3941598052328283,0.012580017037443865,0.12205306555784379,0.2006573914244788,0.044644625990567725,0.239327417213535,0.0968576974726245,0.026044815596303013,0.09392552486939927,0.20433535245893714
M12.meta.NQ2k.02.r8,M12.meta.NQ2k.02.r8,M12,true,,NQ2k,02,r8,sft_xml,0.4328325314955278,0.48674594272266736,0.4022410281679847,0.01369840399933359,0.1330645403091792,0.20526140991580355,0.04986651131210901,0.25701572570649445,0.10330927821416226,0.029402881846270542,0.09907084253360134,0.22276615409399644
M12.meta.NQ2k.03.r16,M12.meta.NQ2k.03.r16,M12,true,,NQ2k,03,r16,sft_xml,0.4617798761887984,0.5137900924140757,0.4318080957640301,0.022929912887348376,0.16523527695561996,0.22832817715735462,0.07713967084651939,0.30096763014270156,0.13972474934017196,0.043724516780383534,0.12923062215226194,0.2563510913580358
M12.meta.NQ2k.03.r8,M12.meta.NQ2k.03.r8,M12,true,,NQ2k,03,r8,sft_xml,0.4596654458479448,0.5166187616911802,0.4261946504766291,0.0191980946441687,0.17014143130649073,0.2202243297037447,0.07488623519609224,0.2854876065186248,0.1418659042628613,0.04349708779833004,0.1303451220148315,0.23799930664930197
